,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s011,1.6352025531,-0.0568993132,0.09214511619999999,1.5034728373,3.2,40.5555555556,4.161761819,690,18.3333333333,4.7363839934000005,365,-0.5195280193,-1.1461871939,4.0051822669,0.34949337140000003,2.0902480367,-1.0811644297,0.044047225999999995,0.0051069641,0.00015283200000000002,4.549046924700001,0.2592689327,1.3708681513999998,0.33333333330000003,0.33333333330000003,5.3333333333,0.05833333330000001,1,-0.0026666666999999996,-1.75,6.9130434783000005,0.130866426,3.0,-0.0025487365,-3.7931923672,0.1939300298,0.9515309845,7.9,9.8,2.1911026072,0.3178231849,2.4823382877,-0.5789731372,,-4.6298022586,-3.2555459986,-0.7548590440999999,3.8104168489999997,4.2544761131,0.2158525689,1.7324960915,-0.7625664513,3.9332268227,265.0,1.2928725743,0.514558072,0.043806033099999996,4,0.7708899498,0.0016033788,0.8675750731999999,0.0018161934,0.5833333333,0.25,0.25,0.25,0.0,0.0,0.0,0.0,-1.0157548629000002,-0.0165419054,3.0535484848000003,0.3451473786,2.8744329676,-0.40071442049999995,259.5,4.2688756544,0.30009009140000004,1.8569275973,-1.4678164807,-0.33802108340000003,1.0782063195,6.9911453835,0.23254980949999998,12,1.7204366773,0.3767910015,2.4647612029,-0.4583250792,3.8941944104000004,0.4141121497,1.5708540299,-2.0534656912,0.539408867,0.0906142665,0.0006971992999999999,6.536819127,0.5234334218,0.2339434556,3.8319011279,0.3195805826,1.2419639643,-1.2912564443,316.0,5.7,6.3,193.3333333333,3.591950742,0.32947723560000003,2.3614310745,-0.4457807703,240.0,247.6666666667,4.2277519395,0.32468859489999996,2.1397221782,7.666666666699999,-0.1371744593,0.7301968434,3.4694053618000003,0.3405149925,2.011238806,-1.579930104,-0.1616499476,3.5986378192000004,0.3461173554,1.4654196284,-0.3120095954,1371.7153679654,11,8,2094.9166666667,-0.18697136239999998,-0.6970368060000001,-0.5990588585000001,0.1925341667,0.24043603789999998
s012,2.5648458999,-0.35563233759999996,0.2442352326,2.410488954,3.25,44.1578947368,6.1487411349,796,24.565217391300003,7.5487873015,527,-0.5759323524000001,-1.0304346091,3.7746984739,0.2882410864,2.6320223541,-1.4140814244,0.0011767575,0.010140686,0.0590556641,3.1001139172000003,0.263110112,1.4723011738,0.8333333333,0.1666666667,5.666666666699999,0.05833333330000001,2,-0.0086666667,-2.9166666667000003,3.9583333332999997,0.1687969925,3.0,-0.0115213033,-1.9323308271000001,-0.3553490939,0.7137797811000001,8.4,8.6,2.0294991603,0.4980838417,1.9007781359,-0.40412545759999996,0.1666666667,-0.032270036099999996,0.34722284130000003,0.0,5.320134937200001,3.8606987847,0.046127947700000005,6.2986567901,-1.0820225484000001,2.8201893119,190.0,10.925098710999999,0.9214174355,0.2565783653,8,0.6499261856,0.0010140799,1.0,0.0020015881,0.6666666667000001,0.25,0.06403124240000001,0.06403124240000001,0.1851851852,0.11111111109999999,0.22222222219999999,0.22222222219999999,-0.8258457159,-0.28642982910000003,1.5045668181,0.36169129969999997,1.9943143119,-0.35290555149999997,347.1666666667,2.5469233164,0.28650475350000004,1.5186350044999999,-0.9301095336,-0.3222516991,27.3376402867,-25.2123453648,0.6264483411999999,15,1.6912145366999998,0.5060721869,1.6264422517,-0.2979546896,3.217508828,0.4498867571,2.2113612713,-1.6656109169,0.46172839509999997,0.0663494216,-0.0025325419,11.453702935099999,0.7105333401,0.17543797600000002,2.4540620736000003,0.2844571863,1.5534267475,-0.6845615609000001,338.0,5.9,6.0,303.0,2.9907453766,0.31212163379999996,1.4605740052,-0.6959054875,275.6666666667,295.6666666667,2.1724389472,0.3161649163,1.4172115882,20.0,-0.3250218167,-0.0565604632,2.5147206809,0.36550331399999997,2.4463435847999997,-0.9946418625,-0.0700734492,2.1542748575,0.3139852058,1.6506309525999998,-0.11036253039999999,2230.165,3,8,4731.5,-0.09199354039999999,-0.10031985869999999,-0.1073000616,0.2365442544,0.18606252350000002
s013,2.8179380077999996,-0.6941738506,0.0813125034,2.5284398017000003,2.15,22.407407407399997,5.0479185295999995,586,23.473684210500004,7.097483286799999,424,-0.30581421210000004,-1.0464051963,5.9489677742,0.35052725360000003,3.6256055071,-0.8260721181,0.0005160176999999999,0.0025000534,0.0058095703000000005,5.619677123400001,0.30147527220000003,1.5604774975,0.5,0.5,9.2083333333,0.3625,3,-0.0248333333,-1.7083333333,4.9166666667,0.0283316481,2.0,-0.0127332659,-2.2335692619,0.7785107695,0.36017186970000004,9.0,9.3,2.3971504246,0.5217949430000001,1.6807259379,-0.3674271496,0.7777777778,-1.032004103,0.8156965391000001,0.0,5.320134937200001,3.9589685424,0.24413886329999998,2.3985174354,-0.7017421781000001,4.5619233948,218.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7021778107000001,0.0011535233,0.7785831451,0.0013447607,0.5833333333,0.0015811388,0.009797959,0.009797959,0.5185185185,0.6666666667000001,0.44444444439999997,0.44444444439999997,-1.0063654739,0.0705630283,2.2984837636,0.5640018647999999,1.9268502003999999,-0.2668159232,288.8333333333,3.05131408,0.28240657339999997,1.4772521736000002,0.3710286364,-0.5026465413,1.3199854212,-0.9613955142,0.5857221139000001,13,2.1597360197,0.5232919054,2.0409648114,-0.5898287739,4.787532102799999,0.42076643,2.1420212763,-2.1789218359,0.4232673267,0.0714649376,0.0042676536999999995,7.5033997263,0.971647702,0.1406663793,4.6850088901,0.36916334759999997,1.8809280209,-1.0181140778,316.5,5.6,6.5,294.8333333333,4.2073217246,0.2687046773,2.9260911058,-1.2118718512,266.1666666667,308.6666666667,5.0077154288,0.29965612080000004,2.3232813974,42.5,0.07186141900000001,0.4922379532,2.8994426035000003,0.3918599768,2.4628506236,-1.7100299635,-0.2171054639,3.4493456595,0.3641888859,1.8498062038,-0.2997055024,2806.9880952381,5,7,4206.1666666667,0.49562016020000005,0.33337924290000004,2.2689832052,0.8504350937999999,0.35243257969999997
s014,2.6823143969,-0.9140736568,0.0497211325,2.3813001651,1.5,16.1481481481,9.493737627,426,12.153846153800002,8.651900636,303,0.0532525388,-1.3775873145,0.9505425072,0.1176385125,2.1204276863,-0.1114031876,0.0012615439999999999,0.0085062256,0.3257021484,2.9980456922000003,0.3124251999,1.33518981,0.33333333330000003,0.5,8.0416666667,0.0291666667,1,-0.0078333333,-3.125,4.25,0.1512254902,3.0,-0.0077058824,-2.6666666667000003,-0.11409928039999999,0.7487803391000001,7.2,5.7,1.6373662966999998,0.33504882129999997,1.945578279,-0.5816564557,,-1.3547708466,-0.6869358149,-0.3446865999,2.6242163319,1.6830017791999998,0.0650863438,2.0218046777,-0.3258414813,3.0597768826999996,168.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7172293185999999,0.0011741687,0.5847579479,0.0008385867999999999,0.5277777778,0.158113883,0.25,0.25,0.037037037,0.11111111109999999,0.0,0.0,-1.0694978013,0.49318248859999997,1.3094434755,0.3507378949,1.6498064145,-0.32240345060000003,348.1666666667,2.2063299368,0.22605839239999997,1.4167742188999999,-0.8033978303,-0.3362689994,,,0.2956460299,6,1.0482283428,0.3992553642,2.0402497582,-0.3751815184,0.8224128195999999,0.4352545958,1.6978728551,-0.7189824995999999,0.3282828283,-0.022379082,-0.0005876646,24.7614290148,0.3315461544,0.0099754924,1.9393576759,0.3187141422,1.7693211197999998,-0.8659533693000001,315.5,6.0,4.7,,,,,,224.8333333333,250.5,2.9449342238,0.2749222179,2.056288519,25.6666666667,0.2935131246,0.2726999378,2.5584888106,0.33560304100000005,1.9787536354,-1.0720477616,-0.1667390594,0.8570701789,0.0851349918,2.0309029178999998,-0.2917386578,2810.0145833333004,9,5,4402.6666666667,-0.5053968396,-0.2140226029,-0.7849978324,0.7998899836000001,0.3405855003
s015,2.6684115662,-0.575550655,0.0837123978,2.2040498984,2.55,44.0666666667,6.0529410403999995,624,24.5,8.5686085587,460,-0.6102391886999999,-0.8684694725000001,4.4932150488,0.3025261822,2.5530471355,-1.2556574172,0.0011576639999999999,0.008427215600000001,0.0292744141,3.4938112692,0.2852792745,1.4059313375,0.5,0.33333333330000003,8.375,0.1625,2,-0.0025,-7.208333333300001,6.25,0.13857142860000002,1.0,-0.0017428570999999998,-3.6142857143,0.07950538110000001,0.7646721156999999,6.0,5.5,1.3836953595,0.3895570682,1.7777862035,-0.28902290540000003,0.11111111109999999,-1.2141491289,-0.3972294725,-0.6385366708,4.0430615957,2.7479383582,0.020581869699999998,2.9968133938999997,-0.9928100529,3.4727396196,218.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.6677876472000001,0.0014048019,0.9998046875,0.0016761451,0.5833333333,0.06403124240000001,0.1265219767,0.158113883,0.14814814810000002,0.22222222219999999,0.11111111109999999,0.11111111109999999,-1.2212925140000002,-0.4643658168,1.9913234463999998,0.3732107239,1.6665590856,-0.3644057561,298.0,4.1025781786,0.3100098146,1.644040016,-2.0001594449,-0.4686333186,,,0.5386307889,8,1.2673114453,0.449363332,1.9965959121,-0.1396429958,3.1698983906,0.40429883549999995,1.5430229359,-1.3360103779,0.512254902,0.0757545751,-0.0039892364,7.4255555812,0.6590349803000001,0.2210203987,1.8011813172000002,0.2759115679,1.334443884,-0.6495698478,288.5,6.8,6.6,287.5,3.1708918868000002,0.35732907469999997,1.2117639472,-0.7291960219,230.6666666667,242.1666666667,3.4149056331,0.32340722969999997,1.4770757483,11.5,0.17526378350000002,0.3164851212,2.1223584749,0.3154242528,1.9567317627,-0.8213758903,-0.2245791628,1.4695143696,0.3264845785,1.503143944,-0.344978086,1979.0006172839999,21,7,3214.75,0.20616932429999998,0.6995693651,-0.4913984703,0.185847204,0.34868715570000003
s016,2.368239922,-0.5740276187000001,0.1594102788,1.7300780411,1.65,18.565217391300003,3.0574214768,407,18.3913043478,3.0561284248000002,398,-0.3571949185,-1.1645002883,2.5960025131999998,0.381491351,1.3028394104,-1.187445482,2.28419e-05,0.0002564487,0.0016552734,3.3952432936,0.2393711614,1.5102755421,0.5,0.1666666667,13.333333333299999,0.0416666667,1,-0.0016666667,-3.3333333332999997,10.5833333333,-0.026056338,0.0,0.0023943662000000003,-0.2746478873,0.0018743410999999999,0.978093639,8.1,4.7,2.6376981814,0.4150720558,1.3477627812,-0.3724185826,0.9166666667,-0.9878115471,-0.0644370219,0.1910395678,4.9380558016,2.6679187953,0.0173691677,3.2318040705,-1.4013457528,3.1627162452999995,120.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.6846951008000001,0.0017568476000000002,0.6621181488,0.0013839845000000002,0.5833333333,0.0006324555,0.0004,0.0006324555,0.8148148148000001,0.8888888889000001,0.7777777778,0.7777777778,-1.2746168009999999,-0.2226795855,1.8664818595,0.3928062284,1.5169304805,-0.4710776469,332.8333333333,2.8052252025,0.262946852,1.5152953791,-0.585771041,-0.1969231044,,,0.3657674092,6,1.2941500389,0.5516165654999999,1.343507581,-0.3338336282,1.9336211472,0.4234809521,1.3489166927,-1.2070122864,0.4414634146,0.0573427996,-0.00034446449999999995,10.0626241602,0.6113351483,0.201201272,2.4852262946,0.236100499,1.0373795369,-1.0806163229,348.0,6.0,5.7,350.1666666667,2.5535004952,0.32666903950000004,1.6344395948,-0.6228676597,315.6666666667,337.5,2.6591682164,0.3099529856,1.2821466306,21.8333333333,-0.30444744960000003,0.19738928449999998,2.4424776607,0.3432224544,1.7259345394,-1.3223850166,-0.22788759,1.5554239866,0.29204944180000003,1.5127459831,-0.2904275344,1743.3083333333,10,9,3615.0,,,,0.8220265439000001,0.20137568809999998
s017,2.5150619015,-0.6861022303000001,0.0305980239,2.4538931059,2.0,37.5,6.6744002763,789,21.3333333333,5.8309518948,550,-0.7829517895,-0.8316416484999999,4.1351727494,0.326280245,2.3293010204,-1.5459861748,0.0001124585,0.00019663,0.0006987305,5.489919603200001,0.2445175724,2.2259081634999998,0.6666666667000001,0.1666666667,9.7083333333,0.1041666667,3,-0.0111666667,-2.125,7.958333333300001,0.1894025605,3.0,-0.0077980085,-1.8536882747,0.1836432283,1.3700064956,9.3,7.6,2.376438607,0.4437598449,2.0158039548,-0.48335762090000006,0.8333333333,-0.3234661455,0.0568083574,-0.7548590440999999,3.8104168489999997,1.731368265,0.1242157686,2.4069903433,-0.7625664513,3.9332268227,246.0,0.0331595576,-1.0338362518000002,-0.6040336064999999,3,0.767848587,0.0024491452000000003,0.98984375,0.0027049545,0.5833333333,0.0002011893,0.0002011893,0.0002011893,0.962962963,1.0,0.8888888889000001,1.0,-0.9256563694,0.192103516,1.8203911163,0.43377821479999995,1.9892642171,-0.2817044012,282.6666666667,3.5199080253,0.2107150573,2.5481970112,-1.4980613218,-0.204679891,,,0.58484855,10,2.1278965136,0.5215742733000001,2.0519751304,-0.431513435,3.213385385,0.4143675178,1.6984202829,-1.7929572448000002,0.4513715711,0.0684406925,0.0022073499,7.7285297787,0.4600803279,0.2211130595,3.4380124575,0.29013408949999997,1.7275534541000002,-0.5386650206,310.0,6.5,5.6,251.0,3.4464522070999997,0.3002726444,2.7545585061,-0.8268537956,246.8333333333,295.0,3.2594139201,0.3372369636,1.7830277046,48.1666666667,-0.1988326132,0.5963395283,2.8754247073,0.4142243153,1.9755402872999999,-1.5089069025,-0.063121043,2.5524576196,0.3389625792,1.956496326,-0.1903024672,1481.6893939394001,1,10,3958.5,1.2207520206,-0.16974436850000002,0.8160758892000001,0.185612246,0.17430210710000002
s018,2.6420211460000003,-0.5173956196,0.044037800200000005,2.6427477099,2.5,28.125,20.4542171691,650,16.8421052632,5.346475037,310,-0.35527289009999996,-1.0972143804,2.9664310364,0.3820499525,1.9198131468,-0.5725582101000001,0.0039904875,0.0065501709,0.052202148399999995,2.8979018606999998,0.26750181079999996,1.5875124165999999,0.6666666667000001,0.33333333330000003,13.833333333299999,0.20833333329999998,3,-0.008333333299999999,-3.3333333332999997,13.958333333299999,0.2622332859,3.0,-0.016727088,-4.9679943101,0.48201696509999997,0.3721206409,9.3,5.7,2.2343247136,0.423946112,2.0083331227000003,-0.5196840796000001,,-0.6160404533,-0.45779434840000005,-0.5542288687,2.8827508555000003,2.0523584579,0.2718294391,1.9095235747,-0.8742787237,3.2356769612000003,,46.062695462700006,1.000384038,0.8291899447000001,10,0.6659279822999999,0.001905883,0.7882110595999999,0.0027078689000000003,0.5833333333,0.158113883,0.06403124240000001,0.06403124240000001,0.1851851852,0.11111111109999999,0.22222222219999999,0.22222222219999999,-1.1749319744,-0.27748492059999996,2.1959336627,0.3796716553,1.8833395166,-0.3097240538,350.0,2.6588451673,0.3387539171,1.5133944436000002,-0.238278676,-0.17258843610000002,,,0.5681403456,14,1.3510939773,0.430823192,2.1856834318,-0.37717447789999997,2.4360223392,0.3953780268,1.2322648455,-1.1941335519,0.2634146341,-0.0038008033,-0.0011605462,28.0529774585,0.247981135,0.08466253500000001,3.7277303745999997,0.29796989329999995,1.6085950997999998,-0.8518927234999999,399.0,6.9,7.3,352.3333333333,2.8552918939,0.32355580310000004,1.6440087188,-0.6901985181999999,323.3333333333,427.8333333333,2.9335513576,0.2226253066,2.0840008643,104.5,0.39194214060000004,0.5833821035,2.8847655777999996,0.2848247351,2.0132857286,-1.2081542459999999,-0.2268248189,1.9544737641999999,0.3544869082,1.6447815324,-0.2131095488,1919.09375,12,6,3500.5833333333003,-0.7593529021000001,-0.0136999264,-0.9126030884999999,0.3565769224,0.15480139539999999
s019,2.4783913481,-0.6711970217000001,0.2142433085,1.6512911333000002,1.85,36.35,6.9907834061,679,22.5714285714,7.3659448041,434,-0.6231618392,-0.7118982725,4.0824905424,0.33451273670000004,1.7533992902000002,-1.6776325706000002,0.0027439678,0.0301599121,0.0554257813,4.0859674073,0.2689098957,1.1506753570000001,0.1666666667,0.6666666667000001,8.8333333333,-0.025,1,0.0006666667,-2.1666666667,16.375,0.1503861004,1.0,-0.0054440154,-1.8243243243,0.0109983284,1.1656895757999999,8.1,6.4,1.6745443944,0.3896728709,1.7116931772,-0.3820760152,,-1.333339584,0.1587176674,-0.5629734621,4.194188013,2.2731354673,0.19444734489999999,1.6193572378,-0.9437793146,3.5708010963,175.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7385317802,0.0014053336,0.8894531250000001,0.0017720488,0.5555555556,0.158113883,0.25,0.25,0.037037037,0.11111111109999999,0.0,0.0,-1.2481708376,-0.6094026771000001,1.0848917844,0.3877162047,1.1721106403,-0.32196268380000004,273.8333333333,2.8804498655,0.2604408955,1.7780373523000002,-1.2791990784,-0.36760354520000005,8.0015597358,-2.2601786806,0.5934771002,7,,,,,2.7824864683999997,0.4401076134,1.314789597,-0.8052718601000001,0.2975,0.026612350899999998,0.0018643568,9.6900749311,0.7162356312,0.1608279674,2.8812243127999997,0.2459020241,1.2056544392,-1.1112875004,261.0,5.7,5.0,292.8333333333,2.9879699107,0.313036486,1.3048809617000001,-1.3444666716999998,211.1666666667,272.0,3.0266087917,0.2895599605,1.532827837,60.8333333333,0.5089251003999999,0.5958393481,1.610854983,0.37704502219999997,1.5780490602,-1.5207977422,-0.1811807541,1.5962509346,0.2785133737,1.3911831449,-0.2460303634,2078.775,1,9,3395.25,-0.328261664,0.4877916077,0.3333183487,0.7690950804000001,0.41290678490000005
s020,2.0443675534,-0.5285307387,0.11120113179999999,1.8311231344,1.85,26.6666666667,15.507828784900001,610,12.962962962999999,5.673701013500001,340,-0.1944566589,-0.9576180514,2.5469836479,0.3098625635,1.8329399408000002,-0.2617652286,0.0002343203,0.009369873,0.0126279297,3.0549467348,0.4558878402,1.7095961518,0.6666666667000001,0.33333333330000003,9.8333333333,0.4,1,-0.006,-1.9166666666999999,7.291666666699999,0.0038725986,0.0,-0.0009140546,-0.8612740142,-0.0335462443,0.6750894226,7.5,5.2,1.3638602235,0.4529586470000001,2.2500334675,-0.43528952299999996,,-1.839889256,0.6384514286999999,-0.1448413667,3.3579238220999996,2.5993545522,0.2001599133,1.7033019149000002,-0.6807759697,4.096807786,122.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.6603252411,0.0017003689000000002,0.7410667895999999,0.0015159825,0.4722222222,0.0256124969,0.06403124240000001,0.06403124240000001,0.2592592593,0.33333333330000003,0.22222222219999999,0.22222222219999999,-1.1598188897,0.1129391825,1.7618206739,0.4169760144,1.8770170463999998,-0.2401157546,,,,,,,3.7318341441000005,-3.4417341323,0.6229103774,8,1.013975474,0.4103111042,1.9051721436000002,-0.3032898919,2.4194662692,0.43184122090000004,1.3829634252,-1.5162533565,0.4334975369,0.05326383269999999,-0.0043347099,1.0,0.0,0.1,2.4396101121,0.3223384345,2.1585005165999998,-0.05984416730000001,381.5,6.3,5.7,253.3333333333,1.5187115141999998,0.36529365119999996,1.4549939991,-0.5854697823,245.0,364.3333333333,2.1292274752,0.33170144900000004,1.5622631005,119.3333333333,0.1086311266,0.2224520393,1.9563996265,0.2872795533,1.8409416353999999,-0.9841307025,-0.13155695369999998,1.1722516589,0.2184709965,1.9944769943,-0.1427645174,2750.9476190476003,12,6,3479.3333333333003,-0.7749274191000001,0.0413395533,-0.5395458058,0.1805794197,0.3909019375
s021,,,,,,38.75,12.366657209100001,725,12.909090909100001,3.6109501574,259,-0.2347156801,-2.4007697143,0.8777936528,0.4535645346,1.6487432471,-0.5046074261,25.691345703099998,0.1993457031,0.30275195309999997,3.2324864688,0.3514363493,1.6259102485,0.5,0.33333333330000003,11.375,-0.1125,1,-0.0035,-1.7916666666999999,11.25,-0.0091478697,0.0,-0.0009674185,0.0977443609,0.0989943017,0.15561908,5.7,4.1,,,,,,-2.6014958967,-1.7289482522,-0.7296435444,3.0425643042000003,2.4887701071,0.2753228582,1.4862461804,-0.6807759697,4.096807786,99.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.8289733887,0.001120118,1.0,0.0014837069,0.6111111111,0.158113883,0.25,0.158113883,0.0740740741,0.11111111109999999,0.0,0.11111111109999999,-1.1932152793000002,0.3216344651,0.9093596233,0.3675897831,1.8725733186000002,-0.34007267420000004,419.8333333333,1.6117353515,0.2161927062,1.9147889569999998,-0.3042918242,-0.20576388739999998,,,0.8909232088,11,0.7489922115000001,0.3208959364,2.2448194663,-0.47974949689999996,0.5927732246,0.20872598,1.969686258,-1.0501035661,0.3218085106,-0.0184627635,-0.0037052978000000005,2.1603969743,0.9313153244,0.32700669260000004,3.4011734703,0.3255643825,2.4062280419,-0.6042157356,365.5,5.3,4.2,410.5,1.9403451538999998,0.3289492868,2.0149759703,-0.6322921508,,,,,,,,,1.8175575197,0.5320921428000001,2.0766974646,-1.1763793913,-0.266456435,0.7916905411,0.0854563134,2.0387243856,-0.17808225600000002,3556.8148148148,-2,8,3939.9583333333003,,,,0.7989184684,0.2013172304
s023,2.5964789873000003,-0.6099793445,0.2915002149,1.9253436431,2.5,25.318181818200003,10.361955890199999,533,11.1363636364,2.9808189119,227,-0.4485683364,-0.9819638868,3.6135096655,0.4116582327,1.6859194338999999,-1.1513643938,0.00027422080000000004,0.0059315947999999995,0.0229199219,3.8567458101999996,0.31139827789999996,1.4846654163,0.5,0.33333333330000003,7.208333333300001,0.0458333333,2,-0.0108333333,-0.9583333333,6.875,0.0481595092,1.0,-0.0002494888,-1.4038854806,0.1983822269,1.3135460543000002,6.5,5.0,2.144626568,0.4867983739,2.0080053372,-0.5791448858,0.1666666667,-3.2870336208,1.2667135339,0.4847229195,4.3506890982,2.8896884172000004,0.2908662299,1.2320817876,-1.0385004381999998,3.3813588491,168.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7074542999,0.0010255102,0.7729003906,0.0014884655,0.5555555556,0.009797959,0.009797959,0.009797959,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-0.7301085267,0.1616270472,1.7344324644999998,0.5337642461000001,1.6465254977000001,-0.34796098649999996,391.6666666667,4.0422944407,0.36221960159999994,1.8658540056,-1.0306489738,-0.3249385422,-3.1434958554000003,7.761384741900001,0.6243523893,9,1.0073395124,0.09624714039999999,2.7278982963,-0.16288051250000002,4.0967937356,0.41868456509999996,2.3515993281,-1.2900214556999998,0.5780487805,0.0405530069,-0.0017047132,7.1695454709,0.524435022,0.2084474754,3.0619171589,0.3457226707,1.4298020611000002,-1.0539669027,351.0,6.3,7.1,316.1666666667,5.1518888904,0.3119148818,4.1835884404,-1.0126582704,321.3333333333,341.6666666667,3.1238833874000003,0.4171330875,2.0456507122,20.3333333333,-0.3907012642,-0.2430453385,3.3324759683,0.3640287528,1.9552060865,-0.9769023884999999,-0.1948553086,1.9111812675,0.09695729369999999,2.7280022873000003,-0.31440642480000003,2381.6041666667,3,8,4947.5,0.4336641932,0.4625635089,0.7702732090000001,0.6234459873,0.1383743663
s025,2.66959791,-0.755855528,0.1305474944,2.1983899056,1.75,37.0,8.6450472587,705,29.761904761900002,6.220166894099999,595,-0.4251298274,-1.2173588313,4.0377187142,0.37981394399999996,1.9441002833,-1.2299233949,0.0013148535,0.006474243199999999,0.0148300781,4.1954852297,0.28663743880000003,1.2327458248999998,0.6666666667000001,0.33333333330000003,8.375,-0.0125,2,-0.0115,-2.0416666667,16.25,0.1594047619,1.0,-0.0062571429,-2.1773809524,-0.0832420458,0.9419198374,7.9,5.8,2.2039805703,0.4395171589,2.2979380656,-0.474477836,0.1666666667,-0.7202210287,0.8930513554,0.0,5.320134937200001,2.7900563649000003,0.060457711,3.3687769932,-1.1652624446,3.6348828618,163.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7785339354999999,0.0016058792000000002,0.9140380859,0.0018835972,0.6111111111,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-1.5309897658000002,0.0680201604,1.8161939994,0.4178231903,1.6309964111000002,-0.2325291905,291.3333333333,3.9079730275,0.3324116371,1.5845433798,-1.9406335025,-0.40808199,38.7385152181,-30.0512665858,0.5586869703,13,2.0261126888,0.4728180324,2.0121844313999997,-0.3081212178,3.3427710102,0.41679404789999996,1.9821183325999998,-1.2920086544,0.4004975124,0.0290743752,-0.0043238449,13.1622237535,0.7986559881,0.0999871336,3.7943524014,0.29127427510000004,1.3889800091,-0.8680372649,309.5,6.7,5.7,348.3333333333,3.0743574135,0.2794359583,1.6040448395,-1.0549868619,264.3333333333,268.3333333333,2.8475116029,0.3383492374,1.4158406192,4.0,-0.6199838265000001,0.0192583878,2.7640686079,0.2943422696,2.8180725835,-1.3710827675,-0.2657524233,0.8612905234999999,0.1427631993,1.9316541056999998,-0.3990731360000001,2549.1439393939,1,9,5743.583333333299,0.5287043616,0.2768362126,1.6545005348,0.8269507293,0.2705963705
